id,hour,day_of_week,month,day_of_year,is_weekend,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,month_sin,month_cos,hour_day_interaction,hour_month_interaction,day_month_interaction,weekend_hour_interaction,weekend_month_interaction,time_since_midnight,time_since_week_start,is_monday,is_friday,is_end_of_month,is_beginning_of_month,valeur_CO,valeur_NO2,valeur_O3,valeur_PM10,valeur_PM25
2021-12-07 15,15,1,12,341,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680297,0.6234898018587336,-2.4492935982947064e-16,1.0,15,180,12,0,0,15.0,39,0,0,0,0,,35.6,30.7,17.7,9.7
2021-12-07 16,16,1,12,341,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680297,0.6234898018587336,-2.4492935982947064e-16,1.0,16,192,12,0,0,16.0,40,0,0,0,0,,34.2,33.1,13.3,8.0
2021-12-07 17,17,1,12,341,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680297,0.6234898018587336,-2.4492935982947064e-16,1.0,17,204,12,0,0,17.0,41,0,0,0,0,,34.0,34.6,9.7,6.6
2021-12-07 18,18,1,12,341,0,-1.0,-1.8369701987210297e-16,0.7818314824680297,0.6234898018587336,-2.4492935982947064e-16,1.0,18,216,12,0,0,18.0,42,0,0,0,0,,27.8,38.2,8.4,6.3
2021-12-07 19,19,1,12,341,0,-0.9659258262890684,0.2588190451025203,0.7818314824680297,0.6234898018587336,-2.4492935982947064e-16,1.0,19,228,12,0,0,19.0,43,0,0,0,0,,29.6,33.9,9.7,8.3
2021-12-07 20,20,1,12,341,0,-0.8660254037844386,0.5,0.7818314824680297,0.6234898018587336,-2.4492935982947064e-16,1.0,20,240,12,0,0,20.0,44,0,0,0,0,,24.8,42.0,11.5,8.4
2021-12-07 21,21,1,12,341,0,-0.7071067811865477,0.7071067811865475,0.7818314824680297,0.6234898018587336,-2.4492935982947064e-16,1.0,21,252,12,0,0,21.0,45,0,0,0,0,,18.4,55.8,19.3,10.0
2021-12-07 22,22,1,12,341,0,-0.5000000000000004,0.8660254037844384,0.7818314824680297,0.6234898018587336,-2.4492935982947064e-16,1.0,22,264,12,0,0,22.0,46,0,0,0,0,,14.4,63.4,12.4,7.3
2021-12-07 23,23,1,12,341,0,-0.2588190451025215,0.9659258262890681,0.7818314824680297,0.6234898018587336,-2.4492935982947064e-16,1.0,23,276,12,0,0,23.0,47,0,0,0,0,,13.1,66.8,6.1,3.5
2021-12-08 00,0,2,12,342,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,0,24,0,0,0.0,48,0,0,0,0,,14.1,63.0,7.4,4.1
2021-12-08 01,1,2,12,342,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,2,12,24,0,0,1.0,49,0,0,0,0,,11.0,68.1,6.7,3.2
2021-12-08 02,2,2,12,342,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,4,24,24,0,0,2.0,50,0,0,0,0,,10.5,66.8,8.2,3.9
2021-12-08 03,3,2,12,342,0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,6,36,24,0,0,3.0,51,0,0,0,0,,11.7,66.2,7.3,3.7
2021-12-08 04,4,2,12,342,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,8,48,24,0,0,4.0,52,0,0,0,0,,14.2,61.2,8.9,4.2
2021-12-08 05,5,2,12,342,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,10,60,24,0,0,5.0,53,0,0,0,0,,26.3,45.9,9.6,4.9
2021-12-08 06,6,2,12,342,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,12,72,24,0,0,6.0,54,0,0,0,0,,41.2,32.0,11.3,5.3
2021-12-08 07,7,2,12,342,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,14,84,24,0,0,7.0,55,0,0,0,0,,43.7,30.8,12.6,5.6
2021-12-08 08,8,2,12,342,0,0.8660254037844388,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,16,96,24,0,0,8.0,56,0,0,0,0,,38.1,37.8,17.6,7.2
2021-12-08 09,9,2,12,342,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,18,108,24,0,0,9.0,57,0,0,0,0,,30.8,44.3,17.3,6.7
2021-12-08 10,10,2,12,342,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,20,120,24,0,0,10.0,58,0,0,0,0,,25.8,49.9,13.2,5.7
2021-12-08 11,11,2,12,342,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,22,132,24,0,0,11.0,59,0,0,0,0,,24.3,51.7,11.0,6.2
2021-12-08 12,12,2,12,342,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,24,144,24,0,0,12.0,60,0,0,0,0,,20.4,55.9,14.7,7.5
2021-12-08 13,13,2,12,342,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,26,156,24,0,0,13.0,61,0,0,0,0,,25.9,51.7,15.6,5.8
2021-12-08 14,14,2,12,342,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,28,168,24,0,0,14.0,62,0,0,0,0,,25.1,50.0,9.9,3.8
2021-12-08 15,15,2,12,342,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,30,180,24,0,0,15.0,63,0,0,0,0,,28.7,46.7,10.0,3.7
2021-12-08 16,16,2,12,342,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,32,192,24,0,0,16.0,64,0,0,0,0,,42.3,31.1,10.0,4.1
2021-12-08 17,17,2,12,342,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,34,204,24,0,0,17.0,65,0,0,0,0,,45.1,29.1,10.4,5.4
2021-12-08 18,18,2,12,342,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,36,216,24,0,0,18.0,66,0,0,0,0,,44.7,27.9,11.7,7.5
2021-12-08 19,19,2,12,342,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,38,228,24,0,0,19.0,67,0,0,0,0,,41.7,32.9,14.3,10.9
2021-12-08 20,20,2,12,342,0,-0.8660254037844386,0.5,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,40,240,24,0,0,20.0,68,0,0,0,0,,35.1,39.0,12.9,8.3
2021-12-08 21,21,2,12,342,0,-0.7071067811865477,0.7071067811865475,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,42,252,24,0,0,21.0,69,0,0,0,0,,29.1,45.3,10.7,7.0
2021-12-08 22,22,2,12,342,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,44,264,24,0,0,22.0,70,0,0,0,0,,25.9,47.3,8.5,4.9
2021-12-08 23,23,2,12,342,0,-0.2588190451025215,0.9659258262890681,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,46,276,24,0,0,23.0,71,0,0,0,0,,20.8,52.1,6.5,3.8
2021-12-09 00,0,3,12,343,0,0.0,1.0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,0,36,0,0,0.0,72,0,0,0,0,,17.4,54.9,6.2,3.3
2021-12-09 01,1,3,12,343,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,3,12,36,0,0,1.0,73,0,0,0,0,,16.6,54.7,7.7,3.4
2021-12-09 02,2,3,12,343,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,6,24,36,0,0,2.0,74,0,0,0,0,,17.6,52.1,6.5,3.4
2021-12-09 03,3,3,12,343,0,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,9,36,36,0,0,3.0,75,0,0,0,0,,16.7,51.2,7.2,3.8
2021-12-09 04,4,3,12,343,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,12,48,36,0,0,4.0,76,0,0,0,0,,16.2,51.2,7.8,4.0
2021-12-09 05,5,3,12,343,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,15,60,36,0,0,5.0,77,0,0,0,0,,23.2,44.3,8.3,4.2
2021-12-09 06,6,3,12,343,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,18,72,36,0,0,6.0,78,0,0,0,0,,30.9,36.4,10.3,5.2
2021-12-09 07,7,3,12,343,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,21,84,36,0,0,7.0,79,0,0,0,0,,38.6,27.7,14.6,6.8
2021-12-09 08,8,3,12,343,0,0.8660254037844388,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,24,96,36,0,0,8.0,80,0,0,0,0,,37.9,27.9,19.8,8.3
2021-12-09 09,9,3,12,343,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,27,108,36,0,0,9.0,81,0,0,0,0,,36.5,31.2,19.0,8.3
2021-12-09 10,10,3,12,343,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,30,120,36,0,0,10.0,82,0,0,0,0,,35.4,34.2,20.9,8.9
2021-12-09 11,11,3,12,343,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,33,132,36,0,0,11.0,83,0,0,0,0,,34.1,36.4,20.4,9.6
2021-12-09 12,12,3,12,343,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,36,144,36,0,0,12.0,84,0,0,0,0,,29.6,42.0,23.6,10.7
2021-12-09 13,13,3,12,343,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,39,156,36,0,0,13.0,85,0,0,0,0,,28.5,40.7,23.7,9.7
2021-12-09 14,14,3,12,343,0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,42,168,36,0,0,14.0,86,0,0,0,0,,35.5,31.2,25.0,10.7
2021-12-09 15,15,3,12,343,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,45,180,36,0,0,15.0,87,0,0,0,0,,43.5,23.2,23.5,12.0
2021-12-09 16,16,3,12,343,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,48,192,36,0,0,16.0,88,0,0,0,0,,46.4,20.9,21.4,10.8
2021-12-09 17,17,3,12,343,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,51,204,36,0,0,17.0,89,0,0,0,0,,54.9,11.3,23.2,13.1
2021-12-09 18,18,3,12,343,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,54,216,36,0,0,18.0,90,0,0,0,0,,58.1,8.3,23.8,15.4
2021-12-09 19,19,3,12,343,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,57,228,36,0,0,19.0,91,0,0,0,0,,47.7,17.1,22.5,14.7
2021-12-09 20,20,3,12,343,0,-0.8660254037844386,0.5,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,60,240,36,0,0,20.0,92,0,0,0,0,,34.7,30.8,19.0,13.9
2021-12-09 21,21,3,12,343,0,-0.7071067811865477,0.7071067811865475,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,63,252,36,0,0,21.0,93,0,0,0,0,,23.5,42.0,11.9,8.3
2021-12-09 22,22,3,12,343,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,66,264,36,0,0,22.0,94,0,0,0,0,,18.8,46.4,5.7,4.3
2021-12-09 23,23,3,12,343,0,-0.2588190451025215,0.9659258262890681,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,69,276,36,0,0,23.0,95,0,0,0,0,,16.4,49.2,4.2,3.0
2021-12-10 00,0,4,12,344,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0,48,0,0,0.0,96,0,1,0,0,,15.5,49.6,4.1,2.3
2021-12-10 01,1,4,12,344,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,4,12,48,0,0,1.0,97,0,1,0,0,,13.5,51.2,3.0,1.8
2021-12-10 02,2,4,12,344,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,8,24,48,0,0,2.0,98,0,1,0,0,,11.9,51.9,1.8,1.2
2021-12-10 03,3,4,12,344,0,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,12,36,48,0,0,3.0,99,0,1,0,0,,17.9,42.6,2.3,1.1
2021-12-10 04,4,4,12,344,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,16,48,48,0,0,4.0,100,0,1,0,0,,16.6,51.4,5.5,3.0
2021-12-10 05,5,4,12,344,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,20,60,48,0,0,5.0,101,0,1,0,0,,18.3,57.7,11.1,5.9
2021-12-10 06,6,4,12,344,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,24,72,48,0,0,6.0,102,0,1,0,0,,23.0,51.7,8.5,5.1
2021-12-10 07,7,4,12,344,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,28,84,48,0,0,7.0,103,0,1,0,0,,24.3,50.9,6.2,3.2
2021-12-10 08,8,4,12,344,0,0.8660254037844388,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,32,96,48,0,0,8.0,104,0,1,0,0,,27.6,52.8,9.0,3.8
2021-12-10 09,9,4,12,344,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,36,108,48,0,0,9.0,105,0,1,0,0,,26.4,53.7,12.6,4.9
2021-12-10 10,10,4,12,344,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,40,120,48,0,0,10.0,106,0,1,0,0,,23.1,54.5,13.5,6.3
2021-12-10 11,11,4,12,344,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,44,132,48,0,0,11.0,107,0,1,0,0,,19.8,56.8,13.7,6.9
2021-12-10 12,12,4,12,344,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,48,144,48,0,0,12.0,108,0,1,0,0,,15.6,60.1,13.3,6.1
2021-12-10 13,13,4,12,344,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,52,156,48,0,0,13.0,109,0,1,0,0,,16.3,58.5,12.2,5.6
2021-12-10 14,14,4,12,344,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,56,168,48,0,0,14.0,110,0,1,0,0,,18.8,55.8,12.1,5.5
2021-12-10 15,15,4,12,344,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,60,180,48,0,0,15.0,111,0,1,0,0,,22.3,52.2,14.3,5.4
2021-12-10 16,16,4,12,344,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,64,192,48,0,0,16.0,112,0,1,0,0,,26.1,48.5,13.2,5.5
2021-12-10 17,17,4,12,344,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,68,204,48,0,0,17.0,113,0,1,0,0,,28.4,45.6,12.7,6.0
2021-12-10 18,18,4,12,344,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,72,216,48,0,0,18.0,114,0,1,0,0,,32.0,41.2,14.9,7.3
2021-12-10 19,19,4,12,344,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,76,228,48,0,0,19.0,115,0,1,0,0,,35.0,37.2,13.9,8.3
2021-12-10 20,20,4,12,344,0,-0.8660254037844386,0.5,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,80,240,48,0,0,20.0,116,0,1,0,0,,35.4,35.4,15.9,9.8
2021-12-10 21,21,4,12,344,0,-0.7071067811865477,0.7071067811865475,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,84,252,48,0,0,21.0,117,0,1,0,0,,33.1,35.7,16.0,9.4
2021-12-10 22,22,4,12,344,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,88,264,48,0,0,22.0,118,0,1,0,0,,32.5,35.0,13.6,8.7
2021-12-10 23,23,4,12,344,0,-0.2588190451025215,0.9659258262890681,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,92,276,48,0,0,23.0,119,0,1,0,0,,31.1,36.4,12.2,7.1
2021-12-11 00,0,5,12,345,1,0.0,1.0,-0.9749279121818235,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0,60,0,12,0.0,120,0,0,0,0,,26.0,40.9,11.2,6.1
2021-12-11 01,1,5,12,345,1,0.25881904510252074,0.9659258262890683,-0.9749279121818235,-0.2225209339563146,-2.4492935982947064e-16,1.0,5,12,60,1,12,1.0,121,0,0,0,0,,23.7,41.7,10.2,6.0
2021-12-11 02,2,5,12,345,1,0.49999999999999994,0.8660254037844387,-0.9749279121818235,-0.2225209339563146,-2.4492935982947064e-16,1.0,10,24,60,2,12,2.0,122,0,0,0,0,,25.0,38.5,10.7,5.9
2021-12-11 03,3,5,12,345,1,0.7071067811865475,0.7071067811865476,-0.9749279121818235,-0.2225209339563146,-2.4492935982947064e-16,1.0,15,36,60,3,12,3.0,123,0,0,0,0,,22.0,42.2,10.3,5.6
2021-12-11 04,4,5,12,345,1,0.8660254037844386,0.5000000000000001,-0.9749279121818235,-0.2225209339563146,-2.4492935982947064e-16,1.0,20,48,60,4,12,4.0,124,0,0,0,0,,24.0,39.2,10.9,5.7
2021-12-11 05,5,5,12,345,1,0.9659258262890683,0.25881904510252074,-0.9749279121818235,-0.2225209339563146,-2.4492935982947064e-16,1.0,25,60,60,5,12,5.0,125,0,0,0,0,,30.6,30.9,11.2,5.7
2021-12-11 06,6,5,12,345,1,1.0,6.123233995736766e-17,-0.9749279121818235,-0.2225209339563146,-2.4492935982947064e-16,1.0,30,72,60,6,12,6.0,126,0,0,0,0,,34.0,27.0,11.3,5.8
2021-12-11 07,7,5,12,345,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818235,-0.2225209339563146,-2.4492935982947064e-16,1.0,35,84,60,7,12,7.0,127,0,0,0,0,,42.5,18.7,13.4,6.5
2021-12-11 08,8,5,12,345,1,0.8660254037844388,-0.4999999999999998,-0.9749279121818235,-0.2225209339563146,-2.4492935982947064e-16,1.0,40,96,60,8,12,8.0,128,0,0,0,0,,49.5,13.4,14.1,7.4
2021-12-11 09,9,5,12,345,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818235,-0.2225209339563146,-2.4492935982947064e-16,1.0,45,108,60,9,12,9.0,129,0,0,0,0,,42.7,20.5,15.9,8.0
2021-12-11 10,10,5,12,345,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818235,-0.2225209339563146,-2.4492935982947064e-16,1.0,50,120,60,10,12,10.0,130,0,0,0,0,,38.6,25.5,16.4,9.1
2021-12-11 11,11,5,12,345,1,0.258819045102521,-0.9659258262890682,-0.9749279121818235,-0.2225209339563146,-2.4492935982947064e-16,1.0,55,132,60,11,12,11.0,131,0,0,0,0,,40.7,26.3,20.6,11.2
2021-12-11 12,12,5,12,345,1,1.2246467991473532e-16,-1.0,-0.9749279121818235,-0.2225209339563146,-2.4492935982947064e-16,1.0,60,144,60,12,12,12.0,132,0,0,0,0,,39.5,26.6,22.4,13.6
2021-12-11 13,13,5,12,345,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818235,-0.2225209339563146,-2.4492935982947064e-16,1.0,65,156,60,13,12,13.0,133,0,0,0,0,,37.4,28.5,23.1,14.5
2021-12-11 14,14,5,12,345,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818235,-0.2225209339563146,-2.4492935982947064e-16,1.0,70,168,60,14,12,14.0,134,0,0,0,0,,38.4,26.1,26.2,17.1
2021-12-11 15,15,5,12,345,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818235,-0.2225209339563146,-2.4492935982947064e-16,1.0,75,180,60,15,12,15.0,135,0,0,0,0,,42.7,20.6,23.8,13.7
2021-12-11 16,16,5,12,345,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818235,-0.2225209339563146,-2.4492935982947064e-16,1.0,80,192,60,16,12,16.0,136,0,0,0,0,,44.9,18.2,22.9,13.9
2021-12-11 17,17,5,12,345,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818235,-0.2225209339563146,-2.4492935982947064e-16,1.0,85,204,60,17,12,17.0,137,0,0,0,0,,57.9,6.5,25.7,17.7
2021-12-11 18,18,5,12,345,1,-1.0,-1.8369701987210297e-16,-0.9749279121818235,-0.2225209339563146,-2.4492935982947064e-16,1.0,90,216,60,18,12,18.0,138,0,0,0,0,,59.3,4.9,29.8,22.2
2021-12-11 19,19,5,12,345,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818235,-0.2225209339563146,-2.4492935982947064e-16,1.0,95,228,60,19,12,19.0,139,0,0,0,0,,55.1,6.0,32.9,25.5
2021-12-11 20,20,5,12,345,1,-0.8660254037844386,0.5,-0.9749279121818235,-0.2225209339563146,-2.4492935982947064e-16,1.0,100,240,60,20,12,20.0,140,0,0,0,0,,51.9,7.6,30.9,24.1
2021-12-11 21,21,5,12,345,1,-0.7071067811865477,0.7071067811865475,-0.9749279121818235,-0.2225209339563146,-2.4492935982947064e-16,1.0,105,252,60,21,12,21.0,141,0,0,0,0,,42.7,10.7,27.7,21.2
2021-12-11 22,22,5,12,345,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818235,-0.2225209339563146,-2.4492935982947064e-16,1.0,110,264,60,22,12,22.0,142,0,0,0,0,,36.7,13.8,25.7,19.4
2021-12-11 23,23,5,12,345,1,-0.2588190451025215,0.9659258262890681,-0.9749279121818235,-0.2225209339563146,-2.4492935982947064e-16,1.0,115,276,60,23,12,23.0,143,0,0,0,0,,33.1,16.2,20.9,15.9
2021-12-12 00,0,6,12,346,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0,72,0,12,0.0,144,0,0,0,0,,31.1,16.4,17.0,13.9
2021-12-12 01,1,6,12,346,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,6,12,72,1,12,1.0,145,0,0,0,0,,26.2,17.9,10.5,9.5
2021-12-12 02,2,6,12,346,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,12,24,72,2,12,2.0,146,0,0,0,0,,26.1,16.6,7.3,6.9
2021-12-12 03,3,6,12,346,1,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,18,36,72,3,12,3.0,147,0,0,0,0,,25.2,17.9,5.5,5.2
2021-12-12 04,4,6,12,346,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,24,48,72,4,12,4.0,148,0,0,0,0,,20.6,23.0,5.7,5.3
2021-12-12 05,5,6,12,346,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,30,60,72,5,12,5.0,149,0,0,0,0,,20.7,22.7,7.9,7.3
2021-12-12 06,6,6,12,346,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,36,72,72,6,12,6.0,150,0,0,0,0,,23.6,21.8,7.9,7.1
2021-12-12 07,7,6,12,346,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,42,84,72,7,12,7.0,151,0,0,0,0,,18.6,29.4,6.4,5.8
2021-12-12 08,8,6,12,346,1,0.8660254037844388,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,48,96,72,8,12,8.0,152,0,0,0,0,,21.7,26.3,6.5,5.5
2021-12-12 09,9,6,12,346,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,54,108,72,9,12,9.0,153,0,0,0,0,,23.4,25.4,6.1,5.2
2021-12-12 10,10,6,12,346,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,60,120,72,10,12,10.0,154,0,0,0,0,,29.7,18.4,8.6,7.0
2021-12-12 11,11,6,12,346,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,66,132,72,11,12,11.0,155,0,0,0,0,,30.3,21.6,10.6,8.8
2021-12-12 12,12,6,12,346,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,72,144,72,12,12,12.0,156,0,0,0,0,,28.6,23.2,11.8,10.3
2021-12-12 13,13,6,12,346,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,78,156,72,13,12,13.0,157,0,0,0,0,,27.4,24.6,12.9,11.3
2021-12-12 14,14,6,12,346,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,84,168,72,14,12,14.0,158,0,0,0,0,,27.9,24.8,11.3,9.9
2021-12-12 15,15,6,12,346,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,90,180,72,15,12,15.0,159,0,0,0,0,,31.6,20.5,11.6,10.2
